id,title,type,description,release_year,age_certification,runtime,genres,imdb_id,imdb_score
tm103634,Oceans,MOVIE,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",2010,G,84,"['documentation', 'family', 'drama', 'european']",tt0765128,7.7
tm141973,The Fault in Our Stars,MOVIE,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",2014,PG-13,126,"['romance', 'drama']",tt2582846,7.7
tm74391,Fantasia,MOVIE,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",1940,G,120,"['animation', 'family', 'music', 'fantasy']",tt0032455,7.7
tm49092,Who Framed Roger Rabbit,MOVIE,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",1988,PG,104,"['fantasy', 'animation', 'comedy', 'crime', 'family']",tt0096438,7.7
tm155184,Home Alone,MOVIE,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.",1990,PG,103,"['comedy', 'family']",tt0099785,7.7
ts89837,Hawkeye,SHOW,"Former Avenger Clint Barton has a seemingly simple mission: get back to his family for Christmas. Possible? Maybe with the help of Kate Bishop, a 22-year-old archer with dreams of becoming a superhero. The two are forced to work together when a presence from Barton’s past threatens to derail far more than the festive spirit.",2021,TV-14,47,"['action', 'scifi', 'drama', 'crime']",tt10160804,7.6
ts80321,America's National Parks,SHOW,"An epic journey from the geysers of Yellowstone to the rugged Pacific coast of the Olympic peninsula, from the hot desert of Saguaro to the icy Gates of the Arctic, from the subtropical sea of grass in the Everglades to the world-famous peaks of Yosemite and from the mystic Smoky Mountains to the biggest gorge on Earth: the Grand Canyon.",2015,TV-PG,40,"['documentation', 'family']",tt14246734,7.6
ts14804,Darkwing Duck,SHOW,"The adventures of superhero Darkwing Duck, aided by his sidekick Launchpad McQuack. In his secret identity of Drake Mallard, he lives in a suburban house with his adopted daughter Gosalyn, next door to the bafflingly dim-witted Muddlefoot family. A spin-off of DuckTales.",1991,TV-G,22,"['action', 'animation', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",tt13457990,7.6
tm386,Guardians of the Galaxy Vol. 2,MOVIE,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,2017,PG-13,136,"['scifi', 'comedy', 'action']",tt3896198,7.6
ts10198,Even Stevens,SHOW,"The Stevens are a middle-class family living in Sacramento, CA. Husband and father Steve is a successful attorney. Wife and mother Eileen is a state Senator. Their oldest child Donnie ia a high-school sports legend. Ren, an 8th-grader, is just about the perfect daughter. She makes the best grades, she's popular, she does volunteer work and other extracurricular tasks by the score. Her brother Louis, in the 7th grade, is her opposite. He likes to sleep late, he's messy, his grades are not good, he's frequently in detention and he seems to take nothing seriously. But he is serious about finding something of his own that he can do to put himself on a par with the rest of his overachieving family. Though he and Ren occasionally soften their attitudes toward each other, at any given moment the're likely to be fighting like mongoose and cobra.",2000,TV-G,22,"['comedy', 'family']",tt0465828,7.6
tm399,Incredibles 2,MOVIE,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",2018,PG,118,"['action', 'animation', 'scifi', 'comedy', 'family']",tt3606756,7.6
tm6,Star Wars: Episode III - Revenge of the Sith,MOVIE,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,2005,PG-13,140,"['scifi', 'fantasy', 'action']",tt0121766,7.6
ts55088,Rapunzel's Tangled Adventure,SHOW,"Set between “Tangled” and “Tangled Ever After,” this animated adventure/comedy series unfolds as Rapunzel acquaints herself with her parents, her kingdom and the people of Corona.",2017,TV-G,25,"['animation', 'family', 'action', 'drama', 'fantasy', 'comedy']",tt4902964,7.6
tm363498,Science Fair,MOVIE,"Filmmakers follow nine high school students from around the globe as they compete at an international science fair. Facing off against 1,700 of the smartest teens from 78 countries, only one will be named Best in Fair.",2018,PG,90,"['documentation', 'action', 'scifi']",tt7153434,7.6
ts41269,Milo Murphy's Law,SHOW,"Milo Murphy is the personification of Murphy’s Law where anything that can go wrong will go wrong. Suffering from Extreme Hereditary Murphy’s Law condition (EHML), Milo always looks to make the best of the cards he’s been dealt and his endless optimism and enthusiasm can turn any catastrophe into a wild adventure. Together, he and his friends will learn that it’s all about a positive attitude and not to sweat the big stuff… and it’s all big stuff.",2016,TV-Y7,20,"['comedy', 'action', 'family', 'fantasy', 'animation']",tt5439480,7.6
ts234955,The Mysterious Benedict Society,SHOW,"A group of gifted orphans are recruited by an eccentric, benefactor to go on a secret mission.",2021,TV-PG,49,"['action', 'comedy', 'drama', 'family']",tt11875316,7.6
tm406066,Howard,MOVIE,"Though legendary lyricist Howard Ashman died far too young, his impact on Broadway, movies, and the culture at large were incalculable. Told entirely through rare archival footage and interviews with Ashman’s family, friends, associates, and longtime partner Bill Lauch, Howard is an intimate tribute to a once-in-a-generation talent and a rousing celebration of musical storytelling itself.",2018,,93,"['documentation', 'music']",tt7682430,7.6
tm411403,Into the Okavango,MOVIE,"A passionate conservation biologist brings together a river bushman fearful of losing his past and a young scientist uncertain of her future on an epic, four-month expedition across three countries, through unexplored and dangerous landscapes, in order to save the Okavango Delta, one of our planet's last pristine wildernesses.",2018,PG,94,['documentation'],tt7573844,7.6
tm833136,The Flood,MOVIE,"Surrounded by the unforgiving Kalahari Desert, the Okavango Delta is a lush, vibrant oasis that pulses with life each year as the great flood rejuvenates the land with the return of water. Witness how incredible animals – like leopards, elephants, lions, hippos and more – adapt to this unpredictable and changing landscape. When the lands are flooded, the Okavango Delta is both a sanctuary and a trap, giving and taking life in equal measure. Then, like a living, breathing ecosystem, the waters soon recede and life becomes about one thing – survival. The fate of the tens of thousands of animals that live in this place of spectacular natural drama is at stake.",2018,PG,88,['documentation'],tt9154632,7.6
ts224501,Walt Disney Animation Studios: Short Circuit Experimental Films,SHOW,"If you could tell any story with the team of talented artists at Walt Disney Animation Studios, what would you create? Welcome to Short Circuit, an experimental, innovative program where anyone at the Studio can pitch an idea and get selected to create their own short film.",2020,TV-PG,5,"['animation', 'comedy', 'family']",tt12579042,7.6
tm483905,Apollo: Missions to the Moon,MOVIE,"The Apollo space program: 12 manned-missions, one impossible goal. With rare archival footage and audio, this remarkable documentary sheds new light on an incredible time in human history.",2019,,94,"['documentation', 'history']",tt9782756,7.6
ts28051,The Mickey Mouse Club,SHOW,A variety show featuring a cast of child performers.,1955,TV-PG,31,"['family', 'music', 'comedy', 'drama']",tt0047757,7.6
ts115108,Encore!,SHOW,"Executive producer Kristen Bell, who also appears, reunites the cast of a high school musical and asks them to perform it again years later. Each former student reprises their role from their original production under the tutelage of Broadway directors, choreographers and voice coaches.",2019,TV-PG,54,['reality'],tt10219408,7.6
ts225533,Wild Cats of India,SHOW,"India's wildcats have been symbols of strength & royalty since the ancient times. Despite the reverence they evoke and their own adaptability & prowess, these cats have been pushed to the brink. Yet, they are the last hope for protecting the country's wild spaces. Two years in the making, 'Wild Cats of India' has journeyed across country's contrasting landscapes with an ambition to paint an intimate portrait of the intriguing lives of wildcats.",2020,,44,['documentation'],tt11920706,7.6
tm121851,The Jungle Book,MOVIE,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",1967,G,78,"['animation', 'fantasy', 'comedy', 'family']",tt0061852,7.6
tm74066,The Muppet Movie,MOVIE,A Hollywood agent persuades Kermit the Frog to pursue a career in Hollywood. On his way there he meets his future muppet crew while being chased by the desperate owner of a frog-leg restaurant!,1979,G,97,"['comedy', 'family']",tt0079588,7.6
tm898825,Surviving the Mount St. Helens Disaster,MOVIE,The 1980 eruption of Mount St. Helens was the deadliest in U.S. history. Survivor testimonies and rare images reveal the cataclysms it unleashed.,2020,,45,"['documentation', 'history']",tt12453440,7.6
tm120111,Moana,MOVIE,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",2016,PG,107,"['action', 'comedy', 'family', 'animation', 'fantasy']",tt3521164,7.6
ts20731,Running Wild with Bear Grylls,SHOW,"The famed survivalist takes A-list celebrities on journeys into the wildest locations around the world, forcing the stars to push their bodies and minds to the limit to successfully complete the adventure of a lifetime.",2014,TV-PG,43,"['reality', 'action', 'comedy']",tt3816666,7.6
tm66175,Mulan,MOVIE,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country -- and win the heart of handsome Captain Li Shang.",1998,G,88,"['animation', 'war', 'drama', 'comedy', 'family', 'fantasy']",tt0120762,7.6
tm132504,Prep & Landing,MOVIE,"Wayne gets a new rookie partner, Lanny, after his previous partner got the promotion he wanted. Lanny has to remind Wayne of the Spirit of Christmas and the importance of being an elf in Santa's Prep and Landing elite unit.",2009,G,22,"['fantasy', 'family', 'animation', 'comedy']",tt1474311,7.6
ts21976,The New Adventures of Winnie the Pooh,SHOW,An American animated children's television series inspired by A. A. Milne's Winnie-the-Pooh stories.,1988,TV-Y,22,"['comedy', 'family', 'fantasy', 'animation']",tt0165052,7.6
ts22183,TaleSpin,SHOW,Baloo the Bear stars in an adventurous comedy of love and conflict with his friend Kit Cloudkicker. Rebecca Cunningham and her daughter Molly purchase Baloo's failing company and Baloo must fly transport runs to clear his debt while dodging Don Karnage and his sky pirates.,1990,TV-G,22,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",tt0098924,7.6
tm139255,The Little Mermaid,MOVIE,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,1989,G,83,"['fantasy', 'comedy', 'family', 'romance', 'animation']",tt0097757,7.6
tm67803,Snow White and the Seven Dwarfs,MOVIE,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",1937,G,83,"['fantasy', 'family', 'romance', 'animation', 'thriller', 'drama']",tt0029583,7.6
tm145073,Waking Sleeping Beauty,MOVIE,"By the mid-1980s, the fabled animation studios of Walt Disney had fallen on hard times. The artists were polarized between newcomers hungry to innovate and old timers not yet ready to relinquish control. These conditions produced a series of box-office flops and pessimistic forecasts: maybe the best days of animation were over. Maybe the public didn't care. Only a miracle or a magic spell could produce a happy ending. Waking Sleeping Beauty is no fairy tale. It's the true story of how Disney regained its magic with a staggering output of hits - ""Little Mermaid,"" ""Beauty and the Beast ,"" ""Aladdin,"" ""The Lion King,"" and more - over a 10-year period.",2009,PG,86,"['documentation', 'drama', 'history']",tt1159961,7.6
ts227297,Secrets of Sulphur Springs,SHOW,A boy and his family moving into a supposedly haunted hotel on the edge of a small town.,2021,TV-PG,23,"['drama', 'family']",tt10329642,7.6
tm159620,Toy Story of Terror!,MOVIE,"What starts out as a fun road trip for the Toy Story gang takes an unexpected turn for the worse when the trip detours to a roadside motel. After one of the toys goes missing, the others find themselves caught up in a mysterious sequence of events that must be solved before they all suffer the same fate in this Toy Story of Terror.",2013,G,22,"['comedy', 'fantasy', 'family', 'horror', 'animation']",tt2446040,7.5
tm116550,Ice Age,MOVIE,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",2002,PG,81,"['animation', 'comedy', 'family', 'fantasy']",tt0268380,7.5
tm406236,Expedition Mars,MOVIE,"Expedition Mars brings to life one of the greatest sagas of the Space Age, the epic adventures of Spirit and Opportunity, the rovers that saved NASA's Mars program after a string of failures in the 1990's.",2019,,88,['documentation'],tt6279452,7.5
tm123360,Doctor Strange,MOVIE,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",2016,PG-13,115,"['fantasy', 'action', 'scifi']",tt1211837,7.5
tm91105,The Many Adventures of Winnie the Pooh,MOVIE,"Whether we’re young or forever young at heart, the Hundred Acre Wood calls to that place in each of us that still believes in magic. Join pals Pooh, Piglet, Kanga, Roo, Owl, Rabbit, Tigger and Christopher Robin as they enjoy their days together and sing their way through adventures.",1977,G,74,"['animation', 'comedy', 'family']",tt0076363,7.5
ts35174,I Didn't Do It,SHOW,"Ultra-competitive fraternal twins Lindy and Logan Watson, together with their four best friends, navigate their freshman year of high school. Each episode begins with a comedic ""what just happened?"" situation as Lindy and Logan each spin their own vivid account of a certain occurrence or predicament. The series utilizes flashback scenes to tell the siblings' unique stories. ",2014,TV-G,25,"['comedy', 'crime', 'history', 'drama', 'family']",tt2176996,7.5
tm942473,Wild Portugal,MOVIE,"Picture a land of boulder-strewn shorelines, isolated mountaintops, and golden prairies. Here, packs of wolves stalk herds of ancient mustangs and tree-climbing carnivores keep entire forests on edge. Meanwhile, high above the crashing surf, a pair of storks attempts to raise a family on a narrow ledge atop a towering cliff. EUROPE'S WILD WEST is a place where survival is reserved for those with the keenest senses... and the quickest draw.",2020,PG-13,44,['documentation'],tt16043106,7.5
tm983783,Playing with Sharks,MOVIE,"Valerie Taylor is a shark fanatic and an Australian icon – a marine maverick who forged her way as a fearless diver, cinematographer and conservationist. She filmed the real sharks for Jaws and famously wore a chainmail suit, using herself as shark bait, changing our scientific understanding of sharks forever.",2021,PG-13,95,['documentation'],tt11226258,7.5
ts37130,LEGO Star Wars: Droid Tales,SHOW,"Following their victory celebration in the Ewok village on Endor, seen at the close of Star Wars: Return of the Jedi, C-3PO and R2-D2 have gathered to regale Luke, Leia, Han, Chewbacca and the other Rebels with the tales of their adventures that led to the events of Star Wars: The Phantom Menace. An accidental kidnapping occurs while the droids are reminiscing and suddenly viewers are taken on a new adventure that leads to encounters with familiar faces and places that prompt the re-telling of the entire saga. The series offers all of the playful humor that viewers expect from LEGO Star Wars.",2015,TV-Y,24,"['animation', 'action', 'comedy', 'scifi']",tt4855868,7.5
tm186525,Robin Hood,MOVIE,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",1973,G,83,"['animation', 'romance', 'comedy', 'family']",tt0070608,7.5
tm120596,The Greatest Showman,MOVIE,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",2017,PG,105,['drama'],tt1485796,7.5
tm931709,Clouds,MOVIE,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",2020,PG-13,121,"['romance', 'drama', 'music']",tt6473066,7.5
ts233,Disney's Adventures of the Gummi Bears,SHOW,"Join the world’s sweetest heroes for high adventure in a mystical land of giants and wizards, ogres and dragons, and wondrous creatures both good and evil. Meet Gruffi, Zummi, Cubbi, Grammi, Tummi, Sunni, and all the legendary Gummis as they laugh, play, foil dastardly plots, and fight for what's right.",1985,TV-G,22,"['animation', 'family', 'fantasy']",tt0088528,7.5
tm168780,Saving Mr. Banks,MOVIE,"Author P.L. Travers looks back on her childhood while reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.",2013,PG-13,125,"['drama', 'comedy', 'music']",tt2140373,7.5
ts170651,Unlikely Animal Friends,SHOW,"The natural world is full of amazing stories, but sometimes animals act in ways that seemingly go against all their instincts. This heart-warming series examines the cases of animals that have struck up unusual relationships.",2012,TV-PG,44,['documentation'],tt2181679,7.5
ts83336,Japan: Between Earth & Sky,SHOW,"Discover some the most beautiful sites in the Japan, the great spectacle of nature and the subtle balance that prevails between tradition and modernity.",2018,TV-PG,44,['documentation'],tt11710062,7.5
tm1109460,The Most Magical Story on Earth: 50 Years of Walt Disney World,MOVIE,"A historical journey spanning half a century and beyond at Walt Disney World, featuring spectacular visuals, musical performances, and interviews.",2021,PG,84,"['documentation', 'music']",tt15534640,7.5
tm173633,African Cats,MOVIE,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her mother’s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion.",2011,G,89,"['documentation', 'action']",tt1223236,7.5
tm310197,Descendants 2,MOVIE,"When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.",2017,G,111,"['fantasy', 'action', 'family', 'romance']",tt5117876,7.5
ts5,Marvel's Agents of S.H.I.E.L.D.,SHOW,"Agent Phil Coulson of S.H.I.E.L.D. (Strategic Homeland Intervention, Enforcement and Logistics Division) puts together a team of agents to investigate the new, the strange and the unknown around the globe, protecting the ordinary from the extraordinary.",2013,TV-14,43,"['scifi', 'action', 'drama', 'thriller']",tt2364582,7.5
ts8909,Dinosaurs,SHOW,"Dinosaurs follows the life of a family of dinosaurs, living in a modern world. They have TV's, fridges, microwaves, and every modern convenience.",1991,TV-G,24,"['scifi', 'family', 'fantasy', 'comedy']",tt0101081,7.5
ts11857,Chip 'n' Dale Rescue Rangers,SHOW,"Chip and Dale head a small, eccentric group of animal characters who monitor not only the human world, but the animal community as well, solving mysteries wherever they may be. The ""Rescue Rangers"" take the cases that fall through the cracks.",1989,TV-G,23,"['fantasy', 'comedy', 'action', 'scifi', 'animation', 'crime', 'family']",tt0096557,7.5
ts8698,Drain the Oceans,SHOW,"Maritime mysteries -- old and new -- come to life in this series, combining scientific data and digital re-creations to reveal shipwrecks, treasures, and sunken cities on the bottom of lakes, seas and oceans around the world.",2018,TV-PG,46,"['documentation', 'history']",tt8676618,7.5
ts82077,Wild Chile: Un viaje salvaje,SHOW,This beautiful and intriguing series explores the incredible wildlife of Chile which encompasses a diverse range of animals and plants.,2017,TV-PG,49,['documentation'],tt11652174,7.5
tm103939,Tru Confessions,MOVIE,Trudy Walker hated her life. She thought it was totally messed up until she found out about a contest that could change everything..,2002,G,83,"['drama', 'family', 'comedy']",tt0296251,7.5
tm375874,Luca,MOVIE,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,2021,PG,95,"['comedy', 'fantasy', 'animation', 'family']",tt12801262,7.5
tm821207,Shang-Chi and the Legend of the Ten Rings,MOVIE,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,2021,PG-13,120,"['fantasy', 'documentation', 'action', 'scifi', 'comedy']",tt9376612,7.5
ts269711,The Mighty Ducks: Game Changers,SHOW,"In present day Minnesota, the Mighty Ducks have evolved from scrappy underdogs to an ultra-competitive, powerhouse youth hockey team. After 12-year-old Evan is unceremoniously cut from the Ducks, he and his mom Alex set out to build their own ragtag team of misfits to challenge the cutthroat, win-at-all-costs culture of competitive youth sports.",2021,TV-PG,35,"['comedy', 'sport', 'drama']",tt7939768,7.5
ts219003,Moon Knight,SHOW,"When Steven Grant, a mild-mannered gift-shop employee, becomes plagued with blackouts and memories of another life, he discovers he has dissociative identity disorder and shares a body with mercenary Marc Spector. As Steven/Marc’s enemies converge upon them, they must navigate their complex identities while thrust into a deadly mystery among the powerful gods of Egypt.",2022,TV-14,48,"['action', 'scifi', 'drama', 'fantasy', 'horror', 'thriller']",tt10234724,7.5
ts226439,Big Shot,SHOW,A temperamental college basketball coach who gets fired from his job and must take a teaching and coaching job at an elite all-girls private high school.,2021,TV-PG,46,"['comedy', 'drama', 'sport']",tt11238096,7.5
tm82546,Pinocchio,MOVIE,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket.",1940,G,88,"['animation', 'comedy', 'family', 'fantasy']",tt0032910,7.5
ts6600,Doug,SHOW,"Doug Funnie experiences common predicaments while attending school in his new hometown of Bluffington, Virginia.",1991,TV-Y7,24,"['animation', 'comedy', 'drama', 'family', 'fantasy']",tt0122815,7.4
ts25438,Out of the Box,SHOW,"Out of the Box is a Disney Channel TV series that takes place in a playhouse made entirely of cardboard boxes, where two hosts, Tony James and Vivian McLaughlin Bayubay, make crafts, sing songs, and act out plays.

Two special episodes were released on VHS by Walt Disney Home Video, Out of the Box: Trick or Treat, and Out of the Box: Happy Holidays. Trick or Treat is also available on the DVD entitled Rolie Polie Olie: A Spookie Ookie Halloween.

The series was created and executive produced by Douglas Love and was based on his series of books from HarperCollins. Three seasons were filmed at Kaufman Astoria Studios in New York City. The series earned three Parents' Choice Awards for excellence in television and an Emmy nomination.",1998,TV-Y,24,"['music', 'comedy', 'family', 'fantasy', 'sport', 'documentation']",tt0277514,7.4
ts321092,"Man, Woman, Dog",SHOW,"Humans and dogs have a long, intertwined history together. Through the eyes of each of them today, we can see the evolution of that relationship.",2021,,44,"['documentation', 'reality']",tt17793826,7.4
ts237729,Zenimation,SHOW,"Unplug, relax, and refresh your senses for a moment of mindfulness with Walt Disney Animation Studios’ Zenimation - an animated soundscape experience.",2020,TV-G,10,"['scifi', 'animation', 'family']",tt12372034,7.4
tm143708,The Jungle Book,MOVIE,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",2016,PG,106,"['fantasy', 'drama', 'comedy', 'animation', 'family', 'action']",tt3040964,7.4
tm444951,MARS: Inside SpaceX,MOVIE,"The inside story of SpaceX's plan to get humanity to Mars, providing an unprecedented glimpse into one of the world's most revolutionary companies. A behind-the-scenes journey with Elon Musk and his engineers as they persevere amidst both disheartening setbacks and huge triumphs to advance the space industry faster than we ever thought possible.",2018,PG,46,['documentation'],tt9269852,7.4
tm90577,Miracle,MOVIE,"When college coach Herb Brooks is hired to helm the 1980 U.S. men's Olympic hockey team, he brings a unique and brash style to the ice. After assembling a team of hot-headed college all-stars, who are humiliated in an early match, Brooks unites his squad against a common foe: the heavily-favored Soviet team.",2004,PG,135,"['drama', 'history', 'sport', 'european']",tt0349825,7.4
tm239761,Queen of Katwe,MOVIE,A young girl overcomes her disadvantaged upbringing in the slums of Uganda to become a Chess master.,2016,PG,124,"['drama', 'sport']",tt4341582,7.4
ts21195,Smart Guy,SHOW,"T.J. is a boy genius who gets bumped up from the fourth grade to high school. T.J. tries to adjust to his new life, but he shares some classes with his 14 year-old brother Marcus, the school jock, and his clueless and self-absorbed 16 year-old sister Yvette.",1997,TV-G,22,"['comedy', 'drama', 'family']",tt0118466,7.4
ts36431,The Muppets,SHOW,"The Muppets return to primetime with a contemporary, documentary-style show. For the first time ever, a series will explore the Muppets’ personal lives and relationships, both at home and at work, as well as romances, breakups, achievements, disappointments, wants and desires. This is a more adult Muppet show, for “kids” of all ages.",2015,TV-PG,21,"['comedy', 'family']",tt4651824,7.4
tm136160,X2,MOVIE,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses—Magneto and Mystique—to unhinge Stryker's scheme to exterminate all mutants.",2003,PG-13,133,"['scifi', 'action', 'thriller']",tt0290334,7.4
ts286381,Tangled: Short Cuts,SHOW,,2017,,2,"['animation', 'comedy', 'family', 'fantasy']",tt12695540,7.4
ts270001,The Book of Boba Fett,SHOW,Bounty hunter Boba Fett and mercenary Fennec Shand navigate the underworld when they return to Tatooine to claim Jabba the Hutt's old turf.,2021,TV-14,47,"['action', 'scifi', 'romance', 'western', 'family', 'fantasy']",tt13668894,7.4
ts52911,Continent 7: Antarctica,SHOW,"Take a journey to Antarctica to experience the world’s most extreme wilderness, to see the massive undertaking it is to support human life there, and to chronicle the world-changing science being done. Embed with missions on the ice, underneath it, and atop some of its peaks, as scientists and survival experts join forces to fight brutal conditions to help change the world.",2016,TV-PG,47,['documentation'],tt6244108,7.4
tm18191,X-Men,MOVIE,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",2000,PG-13,104,"['action', 'scifi', 'european']",tt10045060,7.4
tm26792,The Emperor's New Groove,MOVIE,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",2000,G,78,"['fantasy', 'comedy', 'family', 'animation']",tt0120917,7.4
tm56825,Pollyanna,MOVIE,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,1960,G,134,"['drama', 'comedy', 'family']",tt0054195,7.4
ts217981,Wild Yellowstone,SHOW,"Yellowstone challenges every animal that lives in this Rocky Mountain wilderness; in summer it pitches them into battle against one another for food, territories and mates, in winter it forces them into a struggle for survival.",2015,TV-PG,54,['documentation'],tt11669950,7.4
tm104617,The Living Desert,MOVIE,"The Living Desert was the first feature-length film in Disney’s True-Life Adventures series of documentaries focusing on zoological studies; the previous films in the series, including the Academy Award-winning Seal Island, were short subjects.  The documentary was filmed at the Westward Look Wyndham Grand Resort and Spa in Tucson, Arizona. Most of the wildlife shown in the film was donated to what would soon become the Arizona-Sonora Desert Museum.  The film was inspired by 10 minutes of footage shot by N. Paul Kenworthy Jr., a doctoral student at the University of California at Los Angeles. Kenworthy’s footage of a battle between a tarantula and a wasp intrigued Disney, who funded a feature-length production following the lives of diverse desert species. Disney was highly supportive of Kenworthy’s work and its impact on nonfiction filmmaking, stating, “This is where we can tell a real, sustained story for the first time in these nature pictures.”",1953,G,69,"['documentation', 'family']",tt0046008,7.4
tm375500,Onward,MOVIE,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",2020,PG,103,"['fantasy', 'animation', 'comedy', 'drama', 'family']",tt7146812,7.4
ts237232,Kingdom of the Mummies,SHOW,"The series follows a team of archaeologists led by Ramadan Hussein from Germany’s Eberhard Karls University of Tübingen, in conjunction with Egypt’s Ministry of Tourism and Antiques, as they uncover the country’s first known fully intact funeral home.",2020,TV-14,44,['documentation'],tt12366196,7.4
tm183058,The Greatest Game Ever Played,MOVIE,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",2005,PG,120,"['drama', 'sport', 'history']",tt0388980,7.4
tm130611,Alice in Wonderland,MOVIE,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",1951,G,75,"['fantasy', 'family', 'animation', 'comedy']",tt0043274,7.4
